z,gamma
-9.210872357382598,0.9702600148479764
-9.200872357382597,0.9702797606200949
-9.190872357382595,0.9702995210706767
-9.180872357382594,0.9703192961986102
-9.170872357382592,0.9703390860028174
-9.16087235738259,0.970358890482253
-9.150872357382589,0.9703787096359058
-9.140872357382587,0.970398543462798
-9.130872357382586,0.9704183919619862
-9.120872357382584,0.9704382551325611
-9.110872357382583,0.9704581329736486
-9.100872357382581,0.9704780254844086
-9.09087235738258,0.970497932664037
-9.080872357382578,0.9705178545117646
-9.070872357382576,0.9705377910268581
-9.060872357382575,0.97055774220862
-9.050872357382573,0.9705777080563892
-9.040872357382572,0.9705976885695411
-9.03087235738257,0.9706176837474875
-9.020872357382569,0.9706376935896774
-9.010872357382567,0.9706577180955972
-9.000872357382566,0.9706777572647707
-8.990872357382564,0.9706978110967596
-8.980872357382562,0.9707178795911633
-8.97087235738256,0.97073796274762
-8.96087235738256,0.9707580605658064
-8.950872357382558,0.9707781730454379
-8.940872357382556,0.9707983001862689
-8.930872357382555,0.9708184419880935
-8.920872357382553,0.9708385984507455
-8.910872357382551,0.9708587695740983
-8.90087235738255,0.9708789553580657
-8.890872357382548,0.9708991558026019
-8.880872357382547,0.9709193709077019
-8.870872357382545,0.9709396006734016
-8.860872357382544,0.9709598450997783
-8.850872357382542,0.9709801041869505
-8.84087235738254,0.971000377935079
-8.830872357382539,0.9710206663443665
-8.820872357382537,0.9710409694150575
-8.810872357382536,0.9710612871474398
-8.800872357382534,0.9710816195418436
-8.790872357382533,0.9711019665986427
-8.780872357382531,0.971122328318254
-8.77087235738253,0.971142704701138
-8.760872357382528,0.9711630957477992
-8.750872357382526,0.9711835014587866
-8.740872357382525,0.9712039218346933
-8.730872357382523,0.9712243568761574
-8.720872357382522,0.9712448065838616
-8.71087235738252,0.9712652709585345
-8.700872357382519,0.9712857500009501
-8.690872357382517,0.9713062437119279
-8.680872357382516,0.9713267520923334
-8.670872357382514,0.9713472751430793
-8.660872357382512,0.971367812865124
-8.65087235738251,0.9713883652594733
-8.64087235738251,0.9714089323271798
-8.630872357382508,0.9714295140693442
-8.620872357382506,0.9714501104871144
-8.610872357382505,0.9714707215816862
-8.600872357382503,0.9714913473543041
-8.590872357382501,0.9715119878062607
-8.5808723573825,0.9715326429388975
-8.570872357382498,0.9715533127536053
-8.560872357382497,0.9715739972518239
-8.550872357382495,0.9715946964350429
-8.540872357382494,0.9716154103048018
-8.530872357382492,0.97163613886269
-8.52087235738249,0.9716568821103476
-8.510872357382489,0.9716776400494652
-8.500872357382487,0.9716984126817844
-8.490872357382486,0.971719200009098
-8.480872357382484,0.9717400020332503
-8.470872357382483,0.9717608187561375
-8.460872357382481,0.9717816501797076
-8.45087235738248,0.9718024963059609
-8.440872357382478,0.9718233571369507
-8.430872357382476,0.9718442326747826
-8.420872357382475,0.9718651229216154
-8.410872357382473,0.9718860278796617
-8.400872357382472,0.9719069475511872
-8.39087235738247,0.9719278819385119
-8.380872357382469,0.9719488310440098
-8.370872357382467,0.9719697948701094
-8.360872357382465,0.9719907734192941
-8.350872357382464,0.9720117666941019
-8.340872357382462,0.9720327746971266
-8.33087235738246,0.972053797431017
-8.32087235738246,0.9720748348984782
-8.310872357382458,0.9720958871022708
-8.300872357382456,0.9721169540452124
-8.290872357382455,0.9721380357301768
-8.280872357382453,0.9721591321600944
-8.270872357382451,0.9721802433379537
-8.26087235738245,0.9722013692667997
-8.250872357382448,0.9722225099497355
-8.240872357382447,0.972243665389922
-8.230872357382445,0.9722648355905785
-8.220872357382444,0.9722860205549826
-8.210872357382442,0.9723072202864708
-8.20087235738244,0.9723284347884387
-8.190872357382439,0.9723496640643409
-8.180872357382437,0.9723709081176919
-8.170872357382436,0.9723921669520658
-8.160872357382434,0.9724134405710967
-8.150872357382433,0.9724347289784796
-8.140872357382431,0.9724560321779695
-8.13087235738243,0.9724773501733828
-8.120872357382428,0.9724986829685968
-8.110872357382426,0.97252003056755
-8.100872357382425,0.9725413929742432
-8.090872357382423,0.9725627701927387
-8.080872357382422,0.9725841622271614
-8.07087235738242,0.9726055690816983
-8.060872357382419,0.9726269907605992
-8.050872357382417,0.9726484272681772
-8.040872357382415,0.9726698786088088
-8.030872357382414,0.9726913447869336
-8.020872357382412,0.9727128258070553
-8.01087235738241,0.9727343216737417
-8.00087235738241,0.9727558323916248
-7.990872357382408,0.9727773579654014
-7.980872357382406,0.9727988983998332
-7.9708723573824045,0.9728204536997468
-7.960872357382403,0.9728420238700344
-7.950872357382401,0.9728636089156538
-7.9408723573824,0.9728852088416291
-7.930872357382398,0.9729068236530498
-7.920872357382397,0.9729284533550726
-7.910872357382395,0.9729500979529208
-7.900872357382394,0.9729717574518841
-7.890872357382392,0.9729934318573205
-7.8808723573823904,0.9730151211746544
-7.870872357382389,0.9730368254093789
-7.860872357382387,0.9730585445670542
-7.850872357382386,0.9730802786533097
-7.840872357382384,0.973102027673843
-7.830872357382383,0.9731237916344202
-7.820872357382381,0.973145570540877
-7.8108723573823795,0.9731673643991181
-7.800872357382378,0.9731891732151178
-7.790872357382376,0.9732109969949204
-7.780872357382375,0.9732328357446403
-7.770872357382373,0.9732546894704618
-7.760872357382372,0.9732765581786408
-7.75087235738237,0.9732984418755032
-7.740872357382369,0.9733203405674464
-7.730872357382367,0.9733422542609391
-7.720872357382365,0.9733641829625219
-7.710872357382364,0.9733861266788068
-7.700872357382362,0.9734080854164785
-7.690872357382361,0.9734300591822936
-7.680872357382359,0.9734520479830822
-7.670872357382358,0.9734740518257463
-7.660872357382356,0.9734960707172619
-7.6508723573823545,0.9735181046646779
-7.640872357382353,0.9735401536751173
-7.630872357382351,0.9735622177557767
-7.62087235738235,0.9735842969139271
-7.610872357382348,0.9736063911569139
-7.600872357382347,0.9736285004921574
-7.590872357382345,0.9736506249271525
-7.5808723573823436,0.9736727644694694
-7.570872357382342,0.9736949191267539
-7.56087235738234,0.9737170889067275
-7.550872357382339,0.9737392738171874
-7.540872357382337,0.9737614738660073
-7.530872357382336,0.9737836890611373
-7.520872357382334,0.973805919410604
-7.510872357382333,0.9738281649225113
-7.500872357382331,0.97385042560504
-7.4908723573823295,0.9738727014664484
-7.480872357382328,0.9738949925150725
-7.470872357382326,0.9739172987593263
-7.460872357382325,0.973939620207702
-7.450872357382323,0.9739619568687701
-7.440872357382322,0.9739843087511798
-7.43087235738232,0.9740066758636594
-7.4208723573823185,0.9740290582150163
-7.410872357382317,0.974051455814137
-7.400872357382315,0.9740738686699881
-7.390872357382314,0.9740962967916158
-7.380872357382312,0.9741187401881464
-7.370872357382311,0.9741411988687867
-7.360872357382309,0.9741636728428241
-7.350872357382308,0.9741861621196272
-7.340872357382306,0.9742086667086447
-7.3308723573823045,0.9742311866194077
-7.320872357382303,0.9742537218615284
-7.310872357382301,0.9742762724447007
-7.3008723573823,0.9742988383787007
-7.290872357382298,0.9743214196733869
-7.280872357382297,0.9743440163387003
-7.270872357382295,0.9743666283846643
-7.2608723573822935,0.9743892558213856
-7.250872357382292,0.9744118986590542
-7.24087235738229,0.9744345569079433
-7.230872357382289,0.9744572305784099
-7.220872357382287,0.9744799196808952
-7.210872357382286,0.9745026242259239
-7.200872357382284,0.9745253442241059
-7.190872357382283,0.9745480796861349
-7.180872357382281,0.9745708306227903
-7.1708723573822795,0.9745935970449359
-7.160872357382278,0.9746163789635209
-7.150872357382276,0.9746391763895806
-7.140872357382275,0.9746619893342353
-7.130872357382273,0.9746848178086919
-7.120872357382272,0.9747076618242432
-7.11087235738227,0.9747305213922685
-7.1008723573822685,0.9747533965242337
-7.090872357382267,0.9747762872316917
-7.080872357382265,0.9747991935262827
-7.070872357382264,0.9748221154197341
-7.060872357382262,0.9748450529238606
-7.050872357382261,0.9748680060505649
-7.040872357382259,0.9748909748118378
-7.030872357382258,0.9749139592197584
-7.020872357382256,0.974936959286494
-7.0108723573822544,0.9749599750243007
-7.000872357382253,0.9749830064455232
-6.990872357382251,0.975006053562596
-6.98087235738225,0.9750291163880422
-6.970872357382248,0.9750521949344749
-6.960872357382247,0.9750752892145969
-6.950872357382245,0.9750983992412005
-6.9408723573822435,0.9751215250271688
-6.930872357382242,0.975144666585475
-6.92087235738224,0.9751678239291831
-6.910872357382239,0.9751909970714476
-6.900872357382237,0.9752141860255145
-6.890872357382236,0.9752373908047204
-6.880872357382234,0.9752606114224939
-6.870872357382233,0.9752838478923552
-6.860872357382231,0.9753071002279163
-6.850872357382229,0.9753303684428811
-6.840872357382228,0.975353652551046
-6.830872357382226,0.9753769525662999
-6.820872357382225,0.9754002685026242
-6.810872357382223,0.9754236003740935
-6.800872357382222,0.9754469481948751
-6.79087235738222,0.9754703119792302
-6.7808723573822185,0.9754936917415131
-6.770872357382217,0.9755170874961716
-6.760872357382215,0.9755404992577481
-6.750872357382214,0.9755639270408785
-6.740872357382212,0.9755873708602933
-6.730872357382211,0.9756108307308174
-6.720872357382209,0.9756343066673704
-6.7108723573822076,0.975657798684967
-6.700872357382206,0.9756813067987168
-6.690872357382204,0.9757048310238247
-6.680872357382203,0.9757283713755911
-6.670872357382201,0.9757519278694122
-6.6608723573822,0.9757755005207802
-6.650872357382198,0.9757990893452827
-6.640872357382197,0.9758226943586045
-6.630872357382195,0.975846315576526
-6.6208723573821935,0.9758699530149247
-6.610872357382192,0.975893606689775
-6.60087235738219,0.9759172766171478
-6.590872357382189,0.9759409628132115
-6.580872357382187,0.9759646652942324
-6.570872357382186,0.9759883840765733
-6.560872357382184,0.9760121191766955
-6.5508723573821825,0.9760358706111582
-6.540872357382181,0.9760596383966181
-6.530872357382179,0.976083422549831
-6.520872357382178,0.9761072230876507
-6.510872357382176,0.9761310400270298
-6.500872357382175,0.9761548733850195
-6.490872357382173,0.9761787231787703
-6.480872357382172,0.9762025894255316
-6.47087235738217,0.9762264721426523
-6.4608723573821685,0.9762503713475811
-6.450872357382167,0.9762742870578659
-6.440872357382165,0.9762982192911546
-6.430872357382164,0.9763221680651953
-6.420872357382162,0.9763461333978365
-6.410872357382161,0.9763701153070266
-6.400872357382159,0.9763941138108145
-6.3908723573821575,0.9764181289273507
-6.380872357382156,0.9764421606748854
-6.370872357382154,0.9764662090717708
-6.360872357382153,0.9764902741364598
-6.350872357382151,0.9765143558875068
-6.34087235738215,0.9765384543435677
-6.330872357382148,0.9765625695233999
-6.320872357382147,0.9765867014458635
-6.310872357382145,0.9766108501299194
-6.3008723573821435,0.9766350155946316
-6.290872357382142,0.9766591978591661
-6.28087235738214,0.9766833969427913
-6.270872357382139,0.9767076128648783
-6.260872357382137,0.9767318456449011
-6.250872357382136,0.9767560953024366
-6.240872357382134,0.9767803618571647
-6.2308723573821325,0.9768046453288687
-6.220872357382131,0.9768289457374351
-6.210872357382129,0.9768532631028543
-6.200872357382128,0.9768775974452197
-6.190872357382126,0.9769019487847297
-6.180872357382125,0.9769263171416854
-6.170872357382123,0.976950702536493
-6.160872357382122,0.9769751049896623
-6.15087235738212,0.976999524521808
-6.1408723573821185,0.9770239611536492
-6.130872357382117,0.9770484149060095
-6.120872357382115,0.9770728857998177
-6.110872357382114,0.9770973738561071
-6.100872357382112,0.9771218790960167
-6.090872357382111,0.9771464015407901
-6.080872357382109,0.9771709412117769
-6.0708723573821075,0.9771954981304318
-6.060872357382106,0.9772200723183153
-6.050872357382104,0.9772446637970934
-6.040872357382103,0.9772692725885386
-6.030872357382101,0.9772938987145288
-6.0208723573821,0.9773185421970484
-6.010872357382098,0.9773432030581881
-6.000872357382097,0.9773678813201448
-5.990872357382095,0.9773925770052222
-5.980872357382093,0.9774172901358303
-5.970872357382092,0.9774420207344862
-5.96087235738209,0.977466768823814
-5.950872357382089,0.9774915344265442
-5.940872357382087,0.9775163175655153
-5.930872357382086,0.9775411182636722
-5.920872357382084,0.9775659365440678
-5.9108723573820825,0.9775907724298621
-5.900872357382081,0.977615625944323
-5.890872357382079,0.977640497110826
-5.880872357382078,0.9776653859528542
-5.870872357382076,0.9776902924939989
-5.860872357382075,0.9777152167579591
-5.850872357382073,0.9777401587685427
-5.8408723573820716,0.977765118549665
-5.83087235738207,0.9777900961253497
-5.820872357382068,0.9778150915197299
-5.810872357382067,0.9778401047570462
-5.800872357382065,0.9778651358616482
-5.790872357382064,0.9778901848579945
-5.780872357382062,0.9779152517706525
-5.770872357382061,0.9779403366242981
-5.760872357382059,0.9779654394437169
-5.7508723573820575,0.9779905602538034
-5.740872357382056,0.978015699079561
-5.730872357382054,0.9780408559461028
-5.720872357382053,0.9780660308786513
-5.710872357382051,0.9780912239025384
-5.70087235738205,0.9781164350432059
-5.690872357382048,0.9781416643262048
-5.6808723573820465,0.9781669117771961
-5.670872357382045,0.9781921774219507
-5.660872357382043,0.9782174612863496
-5.650872357382042,0.9782427633963834
-5.64087235738204,0.9782680837781531
-5.630872357382039,0.9782934224578701
-5.620872357382037,0.9783187794618555
-5.610872357382036,0.9783441548165412
-5.600872357382034,0.9783695485484694
-5.5908723573820325,0.9783949606842925
-5.580872357382031,0.978420391250774
-5.570872357382029,0.9784458402747873
-5.560872357382028,0.9784713077833175
-5.550872357382026,0.9784967938034594
-5.540872357382025,0.9785222983624196
-5.530872357382023,0.9785478214875147
-5.5208723573820215,0.978573363206173
-5.51087235738202,0.9785989235459336
-5.500872357382018,0.9786245025344464
-5.490872357382017,0.978650100199473
-5.480872357382015,0.9786757165688856
-5.470872357382014,0.9787013516706682
-5.460872357382012,0.9787270055329159
-5.450872357382011,0.9787526781838352
-5.440872357382009,0.9787783696517438
-5.4308723573820075,0.9788040799650716
-5.420872357382006,0.9788298091523592
-5.410872357382004,0.9788555572422593
-5.400872357382003,0.978881324263536
-5.390872357382001,0.9789071102450654
-5.380872357382,0.9789329152158349
-5.370872357381998,0.978958739204944
-5.3608723573819965,0.9789845822416039
-5.350872357381995,0.9790104443551378
-5.340872357381993,0.9790363255749804
-5.330872357381992,0.9790622259306788
-5.32087235738199,0.979088145451892
-5.310872357381989,0.9791140841683906
-5.300872357381987,0.9791400421100578
-5.290872357381986,0.9791660193068885
-5.280872357381984,0.97919201578899
-5.2708723573819825,0.9792180315865812
-5.260872357381981,0.9792440667299939
-5.250872357381979,0.9792701212496716
-5.240872357381978,0.9792961951761702
-5.230872357381976,0.9793222885401578
-5.220872357381975,0.9793484013724146
-5.210872357381973,0.9793745337038334
-5.2008723573819715,0.9794006855654194
-5.19087235738197,0.9794268569882896
-5.180872357381968,0.9794530480036736
-5.170872357381967,0.9794792586429135
-5.160872357381965,0.9795054889374637
-5.150872357381964,0.9795317389188908
-5.140872357381962,0.9795580086188743
-5.130872357381961,0.9795842980692053
-5.120872357381959,0.9796106073017883
-5.110872357381957,0.9796369363486392
-5.100872357381956,0.9796632852418873
-5.090872357381954,0.9796896540137734
-5.080872357381953,0.9797160426966516
-5.070872357381951,0.9797424513229875
-5.06087235738195,0.9797688799253603
-5.050872357381948,0.9797953285364605
-5.0408723573819465,0.9798217971890918
-5.030872357381945,0.9798482859161699
-5.020872357381943,0.9798747947507231
-5.010872357381942,0.9799013237258921
-5.00087235738194,0.9799278728749299
-4.990872357381939,0.9799544422312019
-4.980872357381937,0.979981031828186
-4.970872357381936,0.9800076416994723
-4.960872357381934,0.9800342718787635
-4.950872357381932,0.9800609223998742
-4.940872357381931,0.9800875932967318
-4.930872357381929,0.9801142846033755
-4.920872357381928,0.9801409963539572
-4.910872357381926,0.9801677285827408
-4.900872357381925,0.9801944813241024
-4.890872357381923,0.9802212546125304
-4.8808723573819215,0.9802480484826253
-4.87087235738192,0.9802748629690998
-4.860872357381918,0.9803016981067786
-4.850872357381917,0.9803285539305986
-4.840872357381915,0.9803554304756086
-4.830872357381914,0.9803823277769694
-4.820872357381912,0.980409245869954
-4.8108723573819105,0.980436184789947
-4.800872357381909,0.9804631445724451
-4.790872357381907,0.9804901252530567
-4.780872357381906,0.9805171268675019
-4.770872357381904,0.980544149451613
-4.760872357381903,0.9805711930413337
-4.750872357381901,0.9805982576727194
-4.7408723573819,0.9806253433819369
-4.730872357381898,0.9806524502052647
-4.7208723573818965,0.9806795781790931
-4.710872357381895,0.9807067273399237
-4.700872357381893,0.9807338977243689
-4.690872357381892,0.9807610893691535
-4.68087235738189,0.9807883023111125
-4.670872357381889,0.9808155365871931
-4.660872357381887,0.9808427922344527
-4.6508723573818855,0.9808700692900607
-4.640872357381884,0.9808973677912968
-4.630872357381882,0.980924687775552
-4.620872357381881,0.9809520292803282
-4.610872357381879,0.9809793923432383
-4.600872357381878,0.9810067770020051
-4.590872357381876,0.9810341832944633
-4.580872357381875,0.9810616112585572
-4.570872357381873,0.9810890609323422
-4.5608723573818715,0.9811165323539837
-4.55087235738187,0.9811440255617578
-4.540872357381868,0.9811715405940511
-4.530872357381867,0.9811990774893598
-4.520872357381865,0.9812266362862905
-4.510872357381864,0.9812542170235599
-4.500872357381862,0.9812818197399944
-4.4908723573818605,0.9813094444745308
-4.480872357381859,0.9813370912662149
-4.470872357381857,0.9813647601542028
-4.460872357381856,0.9813924511777599
-4.450872357381854,0.9814201643762609
-4.440872357381853,0.9814478997891902
-4.430872357381851,0.9814756574561415
-4.42087235738185,0.9815034374168173
-4.410872357381848,0.9815312397110297
-4.4008723573818465,0.9815590643786993
-4.390872357381845,0.9815869114598559
-4.380872357381843,0.9816147809946376
-4.370872357381842,0.981642673023292
-4.36087235738184,0.9816705875861742
-4.350872357381839,0.9816985247237486
-4.340872357381837,0.9817264844765874
-4.3308723573818355,0.9817544668853713
-4.320872357381834,0.9817824719908889
-4.310872357381832,0.9818104998340366
-4.300872357381831,0.981838550455819
-4.290872357381829,0.9818666238973484
-4.280872357381828,0.9818947201998444
-4.270872357381826,0.9819228394046342
-4.260872357381825,0.9819509815531529
-4.250872357381823,0.9819791466869416
-4.2408723573818214,0.9820073348476497
-4.23087235738182,0.9820355460770329
-4.220872357381818,0.982063780416954
-4.210872357381817,0.982092037909382
-4.200872357381815,0.9821203185963933
-4.190872357381814,0.98214862252017
-4.180872357381812,0.9821769497230007
-4.1708723573818105,0.9822053002472803
-4.160872357381809,0.9822336741355093
-4.150872357381807,0.9822620714302945
-4.140872357381806,0.9822904921743482
-4.130872357381804,0.982318936410488
-4.120872357381803,0.9823474041816371
-4.110872357381801,0.9823758955308243
-4.1008723573818,0.9824044105011829
-4.090872357381798,0.9824329491359516
-4.080872357381796,0.9824615114784734
-4.070872357381795,0.9824900975721966
-4.060872357381793,0.9825187074606732
-4.050872357381792,0.9825473411875603
-4.04087235738179,0.9825759987966183
-4.030872357381789,0.9826046803317123
-4.020872357381787,0.9826333858368108
-4.0108723573817855,0.9826621153559862
-4.000872357381784,0.9826908689334142
-3.9908723573817824,0.9827196466133737
-3.980872357381781,0.982748448440247
-3.9708723573817792,0.9827772744585191
-3.9608723573817777,0.9828061247127782
-3.950872357381776,0.9828349992477144
-3.9408723573817745,0.9828638981081209
-3.930872357381773,0.982892821338893
-3.9208723573817714,0.9829217689850274
-3.91087235738177,0.9829507410916237
-3.9008723573817683,0.9829797377038825
-3.8908723573817667,0.983008758867106
-3.880872357381765,0.9830378046266981
-3.8708723573817636,0.9830668750281631
-3.860872357381762,0.983095970117107
-3.8508723573817605,0.9831250899392361
-3.840872357381759,0.9831542345403571
-3.8308723573817574,0.9831834039663774
-3.820872357381756,0.9832125982633043
-3.8108723573817542,0.9832418174772455
-3.8008723573817527,0.9832710616544075
-3.790872357381751,0.9833003308410971
-3.7808723573817495,0.9833296250837205
-3.770872357381748,0.9833589444287825
-3.7608723573817464,0.9833882889228869
-3.750872357381745,0.9834176586127367
-3.7408723573817433,0.9834470535451327
-3.7308723573817417,0.9834764737669746
-3.72087235738174,0.9835059193252595
-3.7108723573817386,0.983535390267083
-3.700872357381737,0.983564886639638
-3.6908723573817355,0.9835944084902146
-3.680872357381734,0.9836239558662005
-3.6708723573817323,0.9836535288150801
-3.660872357381731,0.9836831273844344
-3.650872357381729,0.9837127516219413
-3.6408723573817277,0.9837424015753745
-3.630872357381726,0.9837720772926043
-3.6208723573817245,0.9838017788215961
-3.610872357381723,0.9838315062104116
-3.6008723573817214,0.9838612595072074
-3.59087235738172,0.9838910387602352
-3.5808723573817183,0.9839208440178416
-3.5708723573817167,0.9839506753284682
-3.560872357381715,0.9839805327406503
-3.5508723573817136,0.9840104163030181
-3.540872357381712,0.9840403260642949
-3.5308723573817105,0.9840702620732983
-3.520872357381709,0.9841002243789388
-3.5108723573817073,0.9841302130302205
-3.5008723573817058,0.98416022807624
-3.490872357381704,0.9841902695661869
-3.4808723573817026,0.9842203375493429
-3.470872357381701,0.9842504320750819
-3.4608723573816995,0.9842805531928698
-3.450872357381698,0.9843107009522638
-3.4408723573816964,0.9843408754029128
-3.430872357381695,0.9843710765945567
-3.4208723573816933,0.984401304577026
-3.4108723573816917,0.9844315594002421
-3.40087235738169,0.9844618411142164
-3.3908723573816886,0.9844921497690504
-3.380872357381687,0.9845224854149355
-3.3708723573816854,0.9845528481021524
-3.360872357381684,0.9845832378810707
-3.3508723573816823,0.9846136548021498
-3.3408723573816808,0.984644098915937
-3.330872357381679,0.9846745702730679
-3.3208723573816776,0.9847050689242669
-3.310872357381676,0.9847355949203455
-3.3008723573816745,0.9847661483122029
-3.290872357381673,0.984796729150826
-3.2808723573816714,0.9848273374872878
-3.27087235738167,0.9848579733727486
-3.2608723573816683,0.9848886368584548
-3.2508723573816667,0.9849193279957392
-3.240872357381665,0.98495004683602
-3.2308723573816636,0.9849807934308009
-3.220872357381662,0.9850115678316711
-3.2108723573816604,0.9850423700903043
-3.200872357381659,0.985073200258459
-3.1908723573816573,0.9851040583879781
-3.1808723573816557,0.9851349445307883
-3.170872357381654,0.9851658587389001
-3.1608723573816526,0.9851968010644071
-3.150872357381651,0.9852277715594865
-3.1408723573816495,0.9852587702763976
-3.130872357381648,0.9852897972674829
-3.1208723573816464,0.9853208525851662
-3.110872357381645,0.9853519362819536
-3.1008723573816432,0.9853830484104329
-3.0908723573816417,0.9854141890232726
-3.08087235738164,0.9854453581732223
-3.0708723573816386,0.9854765559131123
-3.060872357381637,0.9855077822958529
-3.0508723573816354,0.9855390373744343
-3.040872357381634,0.9855703212019262
-3.0308723573816323,0.9856016338314778
-3.0208723573816307,0.9856329753163173
-3.010872357381629,0.9856643457097514
-3.0008723573816276,0.9856957450651644
-2.990872357381626,0.9857271734360197
-2.9808723573816245,0.9857586308758572
-2.970872357381623,0.985790117438295
-2.9608723573816214,0.9858216331770273
-2.95087235738162,0.9858531781458256
-2.9408723573816182,0.985884752398537
-2.9308723573816167,0.985916355989085
-2.920872357381615,0.9859479889714682
-2.9108723573816135,0.985979651399761
-2.900872357381612,0.9860113433281121
-2.8908723573816104,0.986043064810745
-2.880872357381609,0.9860748159019574
-2.8708723573816073,0.9861065966561205
-2.8608723573816057,0.9861384071276796
-2.850872357381604,0.9861702473711524
-2.8408723573816026,0.9862021174411298
-2.830872357381601,0.986234017392275
-2.8208723573815995,0.9862659472793229
-2.810872357381598,0.986297907157081
-2.8008723573815963,0.9863298970804268
-2.790872357381595,0.98636191710431
-2.780872357381593,0.9863939672837501
-2.7708723573815917,0.9864260476738371
-2.76087235738159,0.9864581583297309
-2.7508723573815885,0.9864902993066609
-2.740872357381587,0.9865224706599255
-2.7308723573815854,0.9865546724448917
-2.720872357381584,0.9865869047169955
-2.7108723573815823,0.9866191675317402
-2.7008723573815807,0.986651460944697
-2.690872357381579,0.9866837850115044
-2.6808723573815776,0.9867161397878677
-2.670872357381576,0.9867485253295588
-2.6608723573815745,0.9867809416924156
-2.650872357381573,0.9868133889323417
-2.6408723573815713,0.986845867105306
-2.6308723573815698,0.9868783762673426
-2.620872357381568,0.9869109164745499
-2.6108723573815666,0.9869434877830905
-2.600872357381565,0.9869760902491911
-2.5908723573815635,0.9870087239291413
-2.580872357381562,0.9870413888792942
-2.5708723573815604,0.9870740851560649
-2.560872357381559,0.9871068128159315
-2.5508723573815573,0.9871395719154332
-2.5408723573815557,0.9871723625111711
-2.530872357381554,0.9872051846598069
-2.5208723573815526,0.9872380384180632
-2.510872357381551,0.987270923842723
-2.5008723573815494,0.9873038409906285
-2.490872357381548,0.9873367899186818
-2.4808723573815463,0.9873697706838438
-2.4708723573815448,0.9874027833431341
-2.460872357381543,0.9874358279536304
-2.4508723573815416,0.987468904572468
-2.44087235738154,0.98750201325684
-2.4308723573815385,0.987535154063996
-2.420872357381537,0.987568327051242
-2.4108723573815354,0.9876015322759408
-2.400872357381534,0.9876347697955103
-2.3908723573815323,0.9876680396674239
-2.3808723573815307,0.9877013419492098
-2.370872357381529,0.9877346766984506
-2.3608723573815276,0.9877680439727828
-2.350872357381526,0.9878014438298968
-2.3408723573815244,0.9878348763275356
-2.330872357381523,0.9878683415234957
-2.3208723573815213,0.9879018394756253
-2.3108723573815197,0.9879353702418247
-2.300872357381518,0.9879689338800454
-2.2908723573815166,0.9880025304482902
-2.280872357381515,0.9880361600046124
-2.2708723573815135,0.9880698226071153
-2.260872357381512,0.9881035183139522
-2.2508723573815104,0.9881372471833252
-2.240872357381509,0.9881710092734854
-2.2308723573815072,0.9882048046427329
-2.2208723573815057,0.9882386333494146
-2.210872357381504,0.9882724954519259
-2.2008723573815026,0.9883063910087087
-2.190872357381501,0.9883403200782516
-2.1808723573814994,0.9883742827190894
-2.170872357381498,0.988408278989803
-2.1608723573814963,0.988442308949018
-2.1508723573814947,0.988476372655405
-2.140872357381493,0.988510470167679
-2.1308723573814916,0.988544601544599
-2.12087235738149,0.9885787668449674
-2.1108723573814885,0.9886129661276295
-2.100872357381487,0.9886471994514734
-2.0908723573814854,0.9886814668754289
-2.080872357381484,0.988715768458468
-2.0708723573814822,0.9887501042596031
-2.0608723573814807,0.9887844743378883
-2.050872357381479,0.9888188787524169
-2.0408723573814775,0.9888533175623229
-2.030872357381476,0.9888877908267789
-2.0208723573814744,0.988922298604997
-2.010872357381473,0.988956840956227
-2.0008723573814713,0.9889914179397576
-1.9908723573814697,0.9890260296149137
-1.9808723573814682,0.9890606760410583
-1.9708723573814666,0.9890953572775902
-1.960872357381465,0.9891300733839448
-1.9508723573814635,0.9891648244195923
-1.940872357381462,0.9891996104440389
-1.9308723573814603,0.9892344315168247
-1.9208723573814588,0.9892692876975243
-1.9108723573814572,0.9893041790457461
-1.9008723573814557,0.9893391056211311
-1.890872357381454,0.9893740674833538
-1.8808723573814525,0.9894090646921201
-1.870872357381451,0.9894440973071682
-1.8608723573814494,0.9894791653882674
-1.8508723573814478,0.9895142689952177
-1.8408723573814463,0.9895494081878495
-1.8308723573814447,0.9895845830260228
-1.8208723573814432,0.9896197935696275
-1.8108723573814416,0.9896550398785813
-1.80087235738144,0.9896903220128311
-1.7908723573814385,0.9897256400323513
-1.780872357381437,0.9897609939971438
-1.7708723573814353,0.989796383967237
-1.7608723573814338,0.9898318100026863
-1.7508723573814322,0.9898672721635722
-1.7408723573814306,0.9899027705100012
-1.730872357381429,0.9899383051021043
-1.7208723573814275,0.9899738760000371
-1.710872357381426,0.9900094832639789
-1.7008723573814244,0.9900451269541325
-1.6908723573814228,0.9900808071307236
-1.6808723573814213,0.990116523854
-1.6708723573814197,0.9901522771842317
-1.6608723573814181,0.99018806718171
-1.6508723573814166,0.9902238939067468
-1.640872357381415,0.9902597574196748
-1.6308723573814135,0.990295657780846
-1.6208723573814119,0.9903315950506324
-1.6108723573814103,0.9903675692894242
-1.6008723573814088,0.9904035805576302
-1.5908723573814072,0.990439628915677
-1.5808723573814056,0.9904757144240087
-1.570872357381404,0.9905118371430858
-1.5608723573814025,0.9905479971333853
-1.550872357381401,0.9905841944553999
-1.5408723573813994,0.9906204291696374
-1.5308723573813978,0.9906567013366206
-1.5208723573813963,0.9906930110168866
-1.5108723573813947,0.9907293582709856
